cc memoryManager.c
./a.out addresses.txt
Virtual adress: 39	Physical address: 58407	 Value: 9
Virtual adress: 328	Physical address: 57160	 Value: 0
Virtual adress: 47868	Physical address: 56572	 Value: 0
Virtual adress: 13009	Physical address: 30417	 Value: 0
Virtual adress: 22378	Physical address: 11370	 Value: 21
Virtual adress: 39304	Physical address: 55688	 Value: 0
Virtual adress: 11171	Physical address: 40099	 Value: -24
Virtual adress: 8079	Physical address: 33935	 Value: -29
Virtual adress: 52879	Physical address: 47759	 Value: -93
Virtual adress: 5123	Physical address: 15107	 Value: 0
Virtual adress: 4356	Physical address: 58628	 Value: 0
Virtual adress: 45745	Physical address: 7857	 Value: 0
Virtual adress: 32952	Physical address: 4280	 Value: 0
Virtual adress: 4657	Physical address: 27697	 Value: 0
Virtual adress: 24142	Physical address: 33614	 Value: 23
Virtual adress: 23319	Physical address: 20503	 Value: -59
Virtual adress: 13607	Physical address: 53031	 Value: 73
Virtual adress: 46304	Physical address: 50144	 Value: 0
Virtual adress: 17677	Physical address: 9741	 Value: 0
Virtual adress: 59691	Physical address: 47403	 Value: 74
Virtual adress: 50967	Physical address: 42775	 Value: -59
Virtual adress: 7817	Physical address: 57993	 Value: 0
Virtual adress: 8545	Physical address: 20065	 Value: 0
Virtual adress: 55297	Physical address: 58113	 Value: 0
Virtual adress: 52954	Physical address: 47834	 Value: 51
Virtual adress: 39720	Physical address: 38184	 Value: 0
Virtual adress: 18455	Physical address: 5399	 Value: 5
Virtual adress: 30349	Physical address: 59021	 Value: 0
Virtual adress: 63270	Physical address: 16934	 Value: 61
Virtual adress: 27156	Physical address: 28692	 Value: 0
Virtual adress: 20614	Physical address: 56966	 Value: 20
Virtual adress: 19372	Physical address: 14252	 Value: 0
Virtual adress: 48689	Physical address: 32817	 Value: 0
Virtual adress: 49386	Physical address: 8682	 Value: 48
Virtual adress: 50584	Physical address: 18584	 Value: 0
Virtual adress: 51936	Physical address: 27360	 Value: 0
Virtual adress: 34705	Physical address: 18065	 Value: 0
Virtual adress: 13653	Physical address: 53077	 Value: 0
Virtual adress: 50077	Physical address: 59293	 Value: 0
Virtual adress: 54518	Physical address: 19446	 Value: 53
Virtual adress: 41482	Physical address: 41738	 Value: 40
Virtual adress: 4169	Physical address: 50761	 Value: 0
Virtual adress: 36118	Physical address: 54550	 Value: 35
Virtual adress: 9584	Physical address: 59504	 Value: 0
Virtual adress: 18490	Physical address: 5434	 Value: 18
Virtual adress: 55420	Physical address: 58236	 Value: 0
Virtual adress: 5708	Physical address: 52044	 Value: 0
Virtual adress: 23506	Physical address: 20690	 Value: 22
Virtual adress: 15391	Physical address: 31775	 Value: 7
Virtual adress: 36368	Physical address: 14352	 Value: 0
Virtual adress: 38976	Physical address: 3904	 Value: 0
Virtual adress: 50406	Physical address: 14054	 Value: 49
Virtual adress: 49236	Physical address: 8532	 Value: 0
Virtual adress: 65035	Physical address: 48395	 Value: -126
Virtual adress: 30120	Physical address: 680	 Value: 0
Virtual adress: 62551	Physical address: 343	 Value: 21
Virtual adress: 46809	Physical address: 55513	 Value: 0
Virtual adress: 21687	Physical address: 52407	 Value: 45
Virtual adress: 53839	Physical address: 54095	 Value: -109
Virtual adress: 2098	Physical address: 35122	 Value: 2
Virtual adress: 12364	Physical address: 45132	 Value: 0
Virtual adress: 45366	Physical address: 45878	 Value: 44
Virtual adress: 50437	Physical address: 18437	 Value: 0
Virtual adress: 36675	Physical address: 35651	 Value: -48
Virtual adress: 55382	Physical address: 58198	 Value: 54
Virtual adress: 11846	Physical address: 59718	 Value: 11
Virtual adress: 49127	Physical address: 50663	 Value: -7
Virtual adress: 19900	Physical address: 36540	 Value: 0
Virtual adress: 20554	Physical address: 56906	 Value: 20
Virtual adress: 19219	Physical address: 14099	 Value: -60
Virtual adress: 51483	Physical address: 15899	 Value: 70
Virtual adress: 58090	Physical address: 3306	 Value: 56
Virtual adress: 39074	Physical address: 4002	 Value: 38
Virtual adress: 16060	Physical address: 21180	 Value: 0
Virtual adress: 10447	Physical address: 14799	 Value: 51
Virtual adress: 54169	Physical address: 51865	 Value: 0
Virtual adress: 20634	Physical address: 56986	 Value: 20
Virtual adress: 57555	Physical address: 38099	 Value: 52
Virtual adress: 61210	Physical address: 42266	 Value: 59
Virtual adress: 269	Physical address: 57101	 Value: 0
Virtual adress: 33154	Physical address: 53634	 Value: 32
Virtual adress: 64487	Physical address: 5095	 Value: -7
Virtual adress: 61223	Physical address: 42279	 Value: -55
Virtual adress: 47292	Physical address: 29884	 Value: 0
Virtual adress: 21852	Physical address: 24156	 Value: 0
Virtual adress: 5281	Physical address: 15265	 Value: 0
Virtual adress: 45912	Physical address: 51032	 Value: 0
Virtual adress: 32532	Physical address: 9492	 Value: 0
Virtual adress: 63067	Physical address: 22107	 Value: -106
Virtual adress: 41683	Physical address: 41939	 Value: -76
Virtual adress: 20981	Physical address: 39157	 Value: 0
Virtual adress: 33881	Physical address: 42073	 Value: 0
Virtual adress: 41785	Physical address: 38713	 Value: 0
Virtual adress: 4580	Physical address: 58852	 Value: 0
Virtual adress: 41389	Physical address: 25005	 Value: 0
Virtual adress: 28572	Physical address: 28060	 Value: 0
Virtual adress: 782	Physical address: 7950	 Value: 0
Virtual adress: 30273	Physical address: 58945	 Value: 0
Virtual adress: 62267	Physical address: 23867	 Value: -50
Virtual adress: 17922	Physical address: 18690	 Value: 17
Virtual adress: 63238	Physical address: 16902	 Value: 61
Virtual adress: 3308	Physical address: 40428	 Value: 0
Virtual adress: 26545	Physical address: 24497	 Value: 0
Virtual adress: 44395	Physical address: 44907	 Value: 90
Virtual adress: 39120	Physical address: 4048	 Value: 0
Virtual adress: 21706	Physical address: 52426	 Value: 21
Virtual adress: 7144	Physical address: 26600	 Value: 0
Virtual adress: 30244	Physical address: 58916	 Value: 0
Virtual adress: 3725	Physical address: 10125	 Value: 0
Virtual adress: 54632	Physical address: 48744	 Value: 0
Virtual adress: 30574	Physical address: 16238	 Value: 29
Virtual adress: 8473	Physical address: 19993	 Value: 0
Virtual adress: 12386	Physical address: 45154	 Value: 12
Virtual adress: 41114	Physical address: 8858	 Value: 40
Virtual adress: 57930	Physical address: 3146	 Value: 56
Virtual adress: 15341	Physical address: 32493	 Value: 0
Virtual adress: 15598	Physical address: 31982	 Value: 15
Virtual adress: 59922	Physical address: 10514	 Value: 58
Virtual adress: 18226	Physical address: 2354	 Value: 17
Virtual adress: 48162	Physical address: 17698	 Value: 47
Virtual adress: 41250	Physical address: 24866	 Value: 40
Virtual adress: 1512	Physical address: 51688	 Value: 0
Virtual adress: 2546	Physical address: 4850	 Value: 2
Virtual adress: 41682	Physical address: 41938	 Value: 40
Virtual adress: 322	Physical address: 57154	 Value: 0
Virtual adress: 880	Physical address: 8048	 Value: 0
Virtual adress: 20891	Physical address: 39067	 Value: 102
Virtual adress: 56604	Physical address: 13340	 Value: 0
Virtual adress: 40166	Physical address: 1254	 Value: 39
Virtual adress: 26791	Physical address: 42663	 Value: 41
Virtual adress: 44560	Physical address: 11024	 Value: 0
Virtual adress: 38698	Physical address: 46890	 Value: 37
Virtual adress: 64127	Physical address: 4479	 Value: -97
Virtual adress: 15028	Physical address: 24756	 Value: 0
Virtual adress: 38669	Physical address: 46861	 Value: 0
Virtual adress: 45637	Physical address: 7749	 Value: 0
Virtual adress: 43151	Physical address: 17551	 Value: 35
Virtual adress: 9465	Physical address: 23033	 Value: 0
Virtual adress: 2498	Physical address: 4802	 Value: 2
Virtual adress: 13978	Physical address: 31386	 Value: 13
Virtual adress: 16326	Physical address: 56006	 Value: 15
Virtual adress: 51442	Physical address: 32754	 Value: 50
Virtual adress: 34845	Physical address: 26653	 Value: 0
Virtual adress: 63667	Physical address: 28339	 Value: 44
Virtual adress: 39370	Physical address: 55754	 Value: 38
Virtual adress: 55671	Physical address: 60023	 Value: 93
Virtual adress: 64496	Physical address: 5104	 Value: 0
Virtual adress: 7767	Physical address: 57943	 Value: -107
Virtual adress: 6283	Physical address: 7563	 Value: 34
Virtual adress: 55884	Physical address: 34636	 Value: 0
Virtual adress: 61103	Physical address: 6063	 Value: -85
Virtual adress: 10184	Physical address: 60360	 Value: 0
Virtual adress: 39543	Physical address: 43383	 Value: -99
Virtual adress: 9555	Physical address: 59475	 Value: 84
Virtual adress: 13963	Physical address: 31371	 Value: -94
Virtual adress: 58975	Physical address: 14943	 Value: -105
Virtual adress: 19537	Physical address: 22609	 Value: 0
Virtual adress: 6101	Physical address: 9429	 Value: 0
Virtual adress: 41421	Physical address: 25037	 Value: 0
Virtual adress: 45502	Physical address: 46014	 Value: 44
Virtual adress: 29328	Physical address: 37008	 Value: 0
Virtual adress: 8149	Physical address: 34005	 Value: 0
Virtual adress: 25450	Physical address: 60522	 Value: 24
Virtual adress: 58944	Physical address: 14912	 Value: 0
Virtual adress: 50666	Physical address: 18666	 Value: 49
Virtual adress: 23084	Physical address: 35884	 Value: 0
Virtual adress: 36468	Physical address: 14452	 Value: 0
Virtual adress: 33645	Physical address: 60781	 Value: 0
Virtual adress: 25002	Physical address: 52650	 Value: 24
Virtual adress: 53715	Physical address: 979	 Value: 116
Virtual adress: 60173	Physical address: 57613	 Value: 0
Virtual adress: 46354	Physical address: 50194	 Value: 45
Virtual adress: 4708	Physical address: 27748	 Value: 0
Virtual adress: 28208	Physical address: 34864	 Value: 0
Virtual adress: 58844	Physical address: 55260	 Value: 0
Virtual adress: 22173	Physical address: 56733	 Value: 0
Virtual adress: 8535	Physical address: 20055	 Value: 85
Virtual adress: 42261	Physical address: 10773	 Value: 0
Virtual adress: 29687	Physical address: 49655	 Value: -3
Virtual adress: 37799	Physical address: 29351	 Value: -23
Virtual adress: 22566	Physical address: 2854	 Value: 22
Virtual adress: 62520	Physical address: 312	 Value: 0
Virtual adress: 4098	Physical address: 50690	 Value: 4
Virtual adress: 47999	Physical address: 25727	 Value: -33
Virtual adress: 49660	Physical address: 45564	 Value: 0
Virtual adress: 37063	Physical address: 18375	 Value: 49
Virtual adress: 41856	Physical address: 38784	 Value: 0
Virtual adress: 5417	Physical address: 21545	 Value: 0
Virtual adress: 48856	Physical address: 32984	 Value: 0
Virtual adress: 10682	Physical address: 27578	 Value: 10
Virtual adress: 22370	Physical address: 11362	 Value: 21
Virtual adress: 63281	Physical address: 16945	 Value: 0
Virtual adress: 62452	Physical address: 24052	 Value: 0
Virtual adress: 50532	Physical address: 18532	 Value: 0
Virtual adress: 9022	Physical address: 48190	 Value: 8
Virtual adress: 59300	Physical address: 10404	 Value: 0
Virtual adress: 58660	Physical address: 55076	 Value: 0
Virtual adress: 56401	Physical address: 51281	 Value: 0
Virtual adress: 8518	Physical address: 20038	 Value: 8
Virtual adress: 63066	Physical address: 22106	 Value: 61
Virtual adress: 63250	Physical address: 16914	 Value: 61
Virtual adress: 48592	Physical address: 2000	 Value: 0
Virtual adress: 28771	Physical address: 1379	 Value: 24
Virtual adress: 37673	Physical address: 29225	 Value: 0
Virtual adress: 60776	Physical address: 23656	 Value: 0
Virtual adress: 56438	Physical address: 51318	 Value: 55
Virtual adress: 60424	Physical address: 7176	 Value: 0
Virtual adress: 39993	Physical address: 1081	 Value: 0
Virtual adress: 56004	Physical address: 34756	 Value: 0
Virtual adress: 59002	Physical address: 14970	 Value: 57
Virtual adress: 33982	Physical address: 42174	 Value: 33
Virtual adress: 25498	Physical address: 60570	 Value: 24
Virtual adress: 57047	Physical address: 37591	 Value: -75
Virtual adress: 1401	Physical address: 51577	 Value: 0
Virtual adress: 15130	Physical address: 32282	 Value: 14
Virtual adress: 42960	Physical address: 19664	 Value: 0
Virtual adress: 61827	Physical address: 22403	 Value: 96
Virtual adress: 32442	Physical address: 7098	 Value: 31
Virtual adress: 64304	Physical address: 4912	 Value: 0
Virtual adress: 30273	Physical address: 58945	 Value: 0
Virtual adress: 38082	Physical address: 37314	 Value: 37
Virtual adress: 22404	Physical address: 11396	 Value: 0
Virtual adress: 3808	Physical address: 10208	 Value: 0
Virtual adress: 16883	Physical address: 48115	 Value: 124
Virtual adress: 23111	Physical address: 35911	 Value: -111
Virtual adress: 62417	Physical address: 24017	 Value: 0
Virtual adress: 60364	Physical address: 57804	 Value: 0
Virtual adress: 4542	Physical address: 58814	 Value: 4
Virtual adress: 14829	Physical address: 33517	 Value: 0
Virtual adress: 44964	Physical address: 13220	 Value: 0
Virtual adress: 33924	Physical address: 42116	 Value: 0
Virtual adress: 2141	Physical address: 35165	 Value: 0
Virtual adress: 19245	Physical address: 14125	 Value: 0
Virtual adress: 47168	Physical address: 29760	 Value: 0
Virtual adress: 24048	Physical address: 39664	 Value: 0
Virtual adress: 1022	Physical address: 8190	 Value: 0
Virtual adress: 23075	Physical address: 35875	 Value: -120
Virtual adress: 24888	Physical address: 52536	 Value: 0
Virtual adress: 49247	Physical address: 8543	 Value: 23
Virtual adress: 4900	Physical address: 13604	 Value: 0
Virtual adress: 22656	Physical address: 2944	 Value: 0
Virtual adress: 34117	Physical address: 60997	 Value: 0
Virtual adress: 55555	Physical address: 59907	 Value: 64
Virtual adress: 48947	Physical address: 50483	 Value: -52
Virtual adress: 59533	Physical address: 25997	 Value: 0
Virtual adress: 21312	Physical address: 9024	 Value: 0
Virtual adress: 21415	Physical address: 9127	 Value: -23
Virtual adress: 813	Physical address: 7981	 Value: 0
Virtual adress: 19419	Physical address: 14299	 Value: -10
Virtual adress: 1999	Physical address: 33231	 Value: -13
Virtual adress: 20155	Physical address: 40635	 Value: -82
Virtual adress: 21521	Physical address: 52241	 Value: 0
Virtual adress: 13670	Physical address: 53094	 Value: 13
Virtual adress: 19289	Physical address: 14169	 Value: 0
Virtual adress: 58483	Physical address: 15475	 Value: 28
Virtual adress: 41318	Physical address: 24934	 Value: 40
Virtual adress: 16151	Physical address: 55831	 Value: -59
Virtual adress: 13611	Physical address: 53035	 Value: 74
Virtual adress: 21514	Physical address: 52234	 Value: 21
Virtual adress: 13499	Physical address: 36283	 Value: 46
Virtual adress: 45583	Physical address: 7695	 Value: -125
Virtual adress: 49013	Physical address: 50549	 Value: 0
Virtual adress: 64843	Physical address: 2123	 Value: 82
Virtual adress: 63485	Physical address: 17149	 Value: 0
Virtual adress: 38697	Physical address: 46889	 Value: 0
Virtual adress: 59188	Physical address: 10292	 Value: 0
Virtual adress: 24593	Physical address: 38417	 Value: 0
Virtual adress: 57641	Physical address: 61225	 Value: 0
Virtual adress: 36524	Physical address: 14508	 Value: 0
Virtual adress: 56980	Physical address: 37524	 Value: 0
Virtual adress: 36810	Physical address: 35786	 Value: 35
Virtual adress: 6096	Physical address: 9424	 Value: 0
Virtual adress: 11070	Physical address: 39998	 Value: 10
Virtual adress: 60124	Physical address: 10716	 Value: 0
Virtual adress: 37576	Physical address: 21448	 Value: 0
Virtual adress: 15096	Physical address: 24824	 Value: 0
Virtual adress: 45247	Physical address: 49087	 Value: 47
Virtual adress: 32783	Physical address: 4111	 Value: 3
Virtual adress: 58390	Physical address: 15382	 Value: 57
Virtual adress: 60873	Physical address: 23753	 Value: 0
Virtual adress: 23719	Physical address: 54951	 Value: 41
Virtual adress: 24385	Physical address: 1601	 Value: 0
Virtual adress: 22307	Physical address: 11299	 Value: -56
Virtual adress: 17375	Physical address: 61663	 Value: -9
Virtual adress: 15990	Physical address: 21110	 Value: 15
Virtual adress: 20526	Physical address: 56878	 Value: 20
Virtual adress: 25904	Physical address: 36656	 Value: 0
Virtual adress: 42224	Physical address: 46320	 Value: 0
Virtual adress: 9311	Physical address: 22879	 Value: 23
Virtual adress: 7862	Physical address: 58038	 Value: 7
Virtual adress: 3835	Physical address: 10235	 Value: -66
Virtual adress: 30535	Physical address: 16199	 Value: -47
Virtual adress: 65179	Physical address: 48539	 Value: -90
Virtual adress: 57387	Physical address: 37931	 Value: 10
Virtual adress: 63579	Physical address: 28251	 Value: 22
Virtual adress: 4946	Physical address: 13650	 Value: 4
Virtual adress: 9037	Physical address: 48205	 Value: 0
Virtual adress: 61033	Physical address: 5993	 Value: 0
Virtual adress: 55543	Physical address: 58359	 Value: 61
Virtual adress: 50361	Physical address: 14009	 Value: 0
Virtual adress: 6480	Physical address: 29008	 Value: 0
Virtual adress: 14042	Physical address: 31450	 Value: 13
Virtual adress: 21531	Physical address: 52251	 Value: 6
Virtual adress: 39195	Physical address: 55579	 Value: 70
Virtual adress: 37511	Physical address: 21383	 Value: -95
Virtual adress: 23696	Physical address: 54928	 Value: 0
Virtual adress: 27440	Physical address: 15664	 Value: 0
Virtual adress: 28201	Physical address: 34857	 Value: 0
Virtual adress: 23072	Physical address: 35872	 Value: 0
Virtual adress: 7814	Physical address: 57990	 Value: 7
Virtual adress: 6552	Physical address: 29080	 Value: 0
Virtual adress: 43637	Physical address: 12661	 Value: 0
Virtual adress: 35113	Physical address: 39721	 Value: 0
Virtual adress: 34890	Physical address: 26698	 Value: 34
Virtual adress: 61297	Physical address: 42353	 Value: 0
Virtual adress: 45633	Physical address: 7745	 Value: 0
Virtual adress: 61431	Physical address: 42487	 Value: -3
Virtual adress: 46032	Physical address: 51152	 Value: 0
Virtual adress: 18774	Physical address: 61782	 Value: 18
Virtual adress: 62991	Physical address: 22031	 Value: -125
Virtual adress: 28059	Physical address: 3483	 Value: 102
Virtual adress: 35229	Physical address: 39837	 Value: 0
Virtual adress: 51230	Physical address: 32542	 Value: 50
Virtual adress: 14405	Physical address: 5701	 Value: 0
Virtual adress: 52242	Physical address: 46610	 Value: 51
Virtual adress: 43153	Physical address: 17553	 Value: 0
Virtual adress: 2709	Physical address: 53909	 Value: 0
Virtual adress: 47963	Physical address: 25691	 Value: -42
Virtual adress: 36943	Physical address: 18255	 Value: 19
Virtual adress: 54066	Physical address: 51762	 Value: 52
Virtual adress: 10054	Physical address: 60230	 Value: 9
Virtual adress: 43051	Physical address: 17451	 Value: 10
Virtual adress: 11525	Physical address: 41477	 Value: 0
Virtual adress: 17684	Physical address: 9748	 Value: 0
Virtual adress: 41681	Physical address: 41937	 Value: 0
Virtual adress: 27883	Physical address: 44267	 Value: 58
Virtual adress: 56909	Physical address: 37453	 Value: 0
Virtual adress: 45772	Physical address: 7884	 Value: 0
Virtual adress: 27496	Physical address: 15720	 Value: 0
Virtual adress: 46842	Physical address: 55546	 Value: 45
Virtual adress: 38734	Physical address: 46926	 Value: 37
Virtual adress: 28972	Physical address: 16428	 Value: 0
Virtual adress: 59684	Physical address: 47396	 Value: 0
Virtual adress: 11384	Physical address: 54392	 Value: 0
Virtual adress: 21018	Physical address: 37658	 Value: 20
Virtual adress: 2192	Physical address: 35216	 Value: 0
Virtual adress: 18384	Physical address: 2512	 Value: 0
Virtual adress: 13464	Physical address: 36248	 Value: 0
Virtual adress: 31018	Physical address: 61994	 Value: 30
Virtual adress: 62958	Physical address: 28654	 Value: 61
Virtual adress: 30611	Physical address: 16275	 Value: -28
Virtual adress: 1913	Physical address: 33145	 Value: 0
Virtual adress: 18904	Physical address: 61912	 Value: 0
Virtual adress: 26773	Physical address: 42645	 Value: 0
Virtual adress: 55491	Physical address: 58307	 Value: 48
Virtual adress: 21899	Physical address: 24203	 Value: 98
Virtual adress: 64413	Physical address: 5021	 Value: 0
Virtual adress: 47134	Physical address: 29726	 Value: 46
Virtual adress: 23172	Physical address: 35972	 Value: 0
Virtual adress: 7262	Physical address: 43102	 Value: 7
Virtual adress: 12705	Physical address: 31137	 Value: 0
Virtual adress: 7522	Physical address: 6242	 Value: 7
Virtual adress: 58815	Physical address: 55231	 Value: 111
Virtual adress: 34916	Physical address: 26724	 Value: 0
Virtual adress: 3802	Physical address: 10202	 Value: 3
Virtual adress: 58008	Physical address: 3224	 Value: 0
Virtual adress: 1239	Physical address: 40919	 Value: 53
Virtual adress: 63947	Physical address: 21963	 Value: 114
Virtual adress: 381	Physical address: 57213	 Value: 0
Virtual adress: 60734	Physical address: 23614	 Value: 59
Virtual adress: 48769	Physical address: 32897	 Value: 0
Virtual adress: 41938	Physical address: 38866	 Value: 40
Virtual adress: 38025	Physical address: 37257	 Value: 0
Virtual adress: 55099	Physical address: 5179	 Value: -50
Virtual adress: 56691	Physical address: 13427	 Value: 92
Virtual adress: 39530	Physical address: 43370	 Value: 38
Virtual adress: 59003	Physical address: 14971	 Value: -98
Virtual adress: 6029	Physical address: 9357	 Value: 0
Virtual adress: 20920	Physical address: 39096	 Value: 0
Virtual adress: 8077	Physical address: 33933	 Value: 0
Virtual adress: 42633	Physical address: 20873	 Value: 0
Virtual adress: 17443	Physical address: 40995	 Value: 8
Virtual adress: 53570	Physical address: 834	 Value: 52
Virtual adress: 22833	Physical address: 52785	 Value: 0
Virtual adress: 3782	Physical address: 10182	 Value: 3
Virtual adress: 47758	Physical address: 56462	 Value: 46
Virtual adress: 22136	Physical address: 56696	 Value: 0
Virtual adress: 22427	Physical address: 11419	 Value: -26
Virtual adress: 23867	Physical address: 39483	 Value: 78
Virtual adress: 59968	Physical address: 10560	 Value: 0
Virtual adress: 62166	Physical address: 62422	 Value: 60
Virtual adress: 6972	Physical address: 26428	 Value: 0
Virtual adress: 63684	Physical address: 28356	 Value: 0
Virtual adress: 46388	Physical address: 50228	 Value: 0
Virtual adress: 41942	Physical address: 38870	 Value: 40
Virtual adress: 36524	Physical address: 14508	 Value: 0
Virtual adress: 9323	Physical address: 22891	 Value: 26
Virtual adress: 31114	Physical address: 62090	 Value: 30
Virtual adress: 22345	Physical address: 11337	 Value: 0
Virtual adress: 46463	Physical address: 50303	 Value: 95
Virtual adress: 54671	Physical address: 48783	 Value: 99
Virtual adress: 9214	Physical address: 48382	 Value: 8
Virtual adress: 7257	Physical address: 43097	 Value: 0
Virtual adress: 33150	Physical address: 53630	 Value: 32
Virtual adress: 41565	Physical address: 41821	 Value: 0
Virtual adress: 26214	Physical address: 49254	 Value: 25
Virtual adress: 3595	Physical address: 9995	 Value: -126
Virtual adress: 17932	Physical address: 18700	 Value: 0
Virtual adress: 34660	Physical address: 18020	 Value: 0
Virtual adress: 51961	Physical address: 27385	 Value: 0
Virtual adress: 58634	Physical address: 55050	 Value: 57
Virtual adress: 57990	Physical address: 3206	 Value: 56
Virtual adress: 28848	Physical address: 1456	 Value: 0
Virtual adress: 49920	Physical address: 59136	 Value: 0
Virtual adress: 18351	Physical address: 2479	 Value: -21
Virtual adress: 53669	Physical address: 933	 Value: 0
Virtual adress: 33996	Physical address: 42188	 Value: 0
Virtual adress: 6741	Physical address: 6741	 Value: 0
Virtual adress: 64098	Physical address: 4450	 Value: 62
Virtual adress: 606	Physical address: 17246	 Value: 0
Virtual adress: 27383	Physical address: 28919	 Value: -67
Virtual adress: 63140	Physical address: 22180	 Value: 0
Virtual adress: 32228	Physical address: 49892	 Value: 0
Virtual adress: 63437	Physical address: 17101	 Value: 0
Virtual adress: 29085	Physical address: 16541	 Value: 0
Virtual adress: 65080	Physical address: 48440	 Value: 0
Virtual adress: 38753	Physical address: 46945	 Value: 0
Virtual adress: 16041	Physical address: 21161	 Value: 0
Virtual adress: 9041	Physical address: 48209	 Value: 0
Virtual adress: 42090	Physical address: 46186	 Value: 41
Virtual adress: 46388	Physical address: 50228	 Value: 0
Virtual adress: 63650	Physical address: 28322	 Value: 62
Virtual adress: 36636	Physical address: 35612	 Value: 0
Virtual adress: 21947	Physical address: 24251	 Value: 110
Virtual adress: 19833	Physical address: 36473	 Value: 0
Virtual adress: 36464	Physical address: 14448	 Value: 0
Virtual adress: 8541	Physical address: 20061	 Value: 0
Virtual adress: 12712	Physical address: 31144	 Value: 0
Virtual adress: 48955	Physical address: 50491	 Value: -50
Virtual adress: 39206	Physical address: 55590	 Value: 38
Virtual adress: 15578	Physical address: 31962	 Value: 15
Virtual adress: 49205	Physical address: 8501	 Value: 0
Virtual adress: 7731	Physical address: 57907	 Value: -116
Virtual adress: 43046	Physical address: 17446	 Value: 42
Virtual adress: 60498	Physical address: 7250	 Value: 59
Virtual adress: 9237	Physical address: 22805	 Value: 0
Virtual adress: 47706	Physical address: 56410	 Value: 46
Virtual adress: 43973	Physical address: 57541	 Value: 0
Virtual adress: 42008	Physical address: 46104	 Value: 0
Virtual adress: 27460	Physical address: 15684	 Value: 0
Virtual adress: 24999	Physical address: 52647	 Value: 105
Virtual adress: 51933	Physical address: 27357	 Value: 0
Virtual adress: 34070	Physical address: 60950	 Value: 33
Virtual adress: 65155	Physical address: 48515	 Value: -96
Virtual adress: 59955	Physical address: 10547	 Value: -116
Virtual adress: 9277	Physical address: 22845	 Value: 0
Virtual adress: 20420	Physical address: 16836	 Value: 0
Virtual adress: 44860	Physical address: 13116	 Value: 0
Virtual adress: 50992	Physical address: 42800	 Value: 0
Virtual adress: 10583	Physical address: 27479	 Value: 85
Virtual adress: 57751	Physical address: 61335	 Value: 101
Virtual adress: 23195	Physical address: 35995	 Value: -90
Virtual adress: 27227	Physical address: 28763	 Value: -106
Virtual adress: 42816	Physical address: 19520	 Value: 0
Virtual adress: 58219	Physical address: 34155	 Value: -38
Virtual adress: 37606	Physical address: 21478	 Value: 36
Virtual adress: 18426	Physical address: 2554	 Value: 17
Virtual adress: 21238	Physical address: 37878	 Value: 20
Virtual adress: 11983	Physical address: 59855	 Value: -77
Virtual adress: 48394	Physical address: 1802	 Value: 47
Virtual adress: 11036	Physical address: 39964	 Value: 0
Virtual adress: 30557	Physical address: 16221	 Value: 0
Virtual adress: 23453	Physical address: 20637	 Value: 0
Virtual adress: 49847	Physical address: 31671	 Value: -83
Virtual adress: 30032	Physical address: 592	 Value: 0
Virtual adress: 48065	Physical address: 25793	 Value: 0
Virtual adress: 6957	Physical address: 26413	 Value: 0
Virtual adress: 2301	Physical address: 35325	 Value: 0
Virtual adress: 7736	Physical address: 57912	 Value: 0
Virtual adress: 31260	Physical address: 23324	 Value: 0
Virtual adress: 17071	Physical address: 175	 Value: -85
Virtual adress: 8940	Physical address: 46572	 Value: 0
Virtual adress: 9929	Physical address: 44745	 Value: 0
Virtual adress: 45563	Physical address: 46075	 Value: 126
Virtual adress: 12107	Physical address: 2635	 Value: -46
openFrame = 244
